review_id,review_text,sentiment,department,company_type,work_mode,internship_duration,intern_level,stipend_received,rating,would_recommend,date
RV_04909,I came in as a student and left feeling like a professional. The team made sure I always understood the reason behind every task. I never felt like an outsider — the team was genuinely welcoming. I left this program feeling genuinely prepared for the industry.,positive,Data Science,Consulting Firm,Onsite,1 month,Sophomore,True,8.5,True,2024-10-26
RV_01124,"There was zero structure, zero mentorship, and zero direction. I was repeatedly given contradictory instructions from different supervisors. Colleagues were dismissive and some were outright rude to interns. It was a discouraging start to what I hoped would be a great career.",negative,Data Science,MNC,Hybrid,2 months,Senior,True,3.1,False,2024-07-19
RV_00709,Getting real feedback on my work regularly made a huge difference. The feedback culture here is constructive and kind — I grew a lot from it. The team made sure I always understood the reason behind every task. This internship made my resume stronger and my mindset sharper.,positive,Business Development,FinTech,Remote,1 month,Fresh Graduate,True,9.9,True,2022-08-20
RV_00831,Every mentor here is genuinely invested in your growth. My ideas were taken seriously in team meetings from the start. The feedback culture here is constructive and kind — I grew a lot from it. The experience was transformational and I am grateful for every moment.,positive,Marketing,Tech Startup,Hybrid,1 month,Fresh Graduate,False,6.7,True,2022-12-24
RV_01593,"I genuinely enjoyed every week of this experience. I was given ownership of a feature that shipped to real users. The team made sure I always understood the reason behind every task. I walked away with skills, confidence, and a strong professional network.",positive,Business Development,MNC,Onsite,6 months,Fresh Graduate,False,8.7,True,2024-09-30
RV_03671,"I felt challenged in the best possible way throughout. Team lunches, demos, and workshops made this feel like a full experience. My manager connected me with senior leaders who gave me incredible advice. I am hoping to return as a full-time employee after graduation.",positive,Data Science,MNC,Remote,3 months,Senior,True,7.0,False,2022-10-21
RV_04125,"From day one I felt like a real team member, not just an intern. The stipend was fair and the perks were genuinely good. My manager connected me with senior leaders who gave me incredible advice. The experience was transformational and I am grateful for every moment.",positive,Software Engineering,Healthcare,Remote,2 months,Freshman,True,6.8,True,2022-10-31
RV_01498,I regret choosing this company over other offers I had. I had to ask for feedback four times before receiving any response. I worked overtime regularly but my extra effort was never acknowledged. I sincerely hope the company restructures how it handles interns.,negative,Operations,Healthcare,Hybrid,6 months,Junior,True,3.0,False,2023-02-17
RV_03047,"This internship completely changed how I think about the industry. Team lunches, demos, and workshops made this feel like a full experience. My ideas were taken seriously in team meetings from the start. I walked away with skills, confidence, and a strong professional network.",positive,Marketing,EdTech,Remote,6 months,Fresh Graduate,False,9.3,True,2022-09-21
RV_03766,"I came here to learn a skill and left having learned almost nothing. The project I was assigned was cancelled midway with no explanation. I was assigned tasks with no context, no deadline, and no follow-up. The internship added nothing to my resume and everything to my stress levels.",negative,UI/UX Design,EdTech,Remote,6 months,Sophomore,True,1.1,False,2024-10-22
RV_04455,"Honestly, this exceeded every expectation I had going in. The company invests in interns as if they are long-term hires. My ideas were taken seriously in team meetings from the start. I am hoping to return as a full-time employee after graduation.",positive,Human Resources,EdTech,Remote,1 month,Freshman,False,8.1,True,2024-05-19
RV_02242,"There was zero structure, zero mentorship, and zero direction. I sat idle for days waiting for tasks because of poor planning. The onboarding process was nonexistent — I had to figure everything out alone. It was a discouraging start to what I hoped would be a great career.",negative,Human Resources,FinTech,Hybrid,3 months,Freshman,True,2.5,False,2024-03-26
RV_02012,The internship was a disappointment from the very first week. The project I was assigned was cancelled midway with no explanation. I worked overtime regularly but my extra effort was never acknowledged. I caution any student considering this company to look elsewhere first.,negative,Finance,FinTech,Remote,3 months,Freshman,True,3.2,False,2023-05-20
RV_01302,The toxic culture here made it hard to even show up each day. Every deadline I hit was moved without notice or appreciation. My manager rarely responded to messages and never gave feedback. It was a discouraging start to what I hoped would be a great career.,negative,Finance,Consulting Firm,Onsite,6 months,Freshman,True,2.6,True,2024-02-04
RV_02452,"I spent most of my time doing tasks that had nothing to do with my role. I was assigned tasks with no context, no deadline, and no follow-up. The company culture was hierarchical in a way that silenced junior voices. The internship added nothing to my resume and everything to my stress levels.",negative,Software Engineering,E-commerce,Onsite,2 months,Freshman,False,3.5,False,2023-08-30
RV_01378,I came here to learn a skill and left having learned almost nothing. My final deliverable was never reviewed — it was just archived and ignored. The project I was assigned was cancelled midway with no explanation. Future interns deserve far better than what I went through.,negative,Cybersecurity,Media & Advertising,Onsite,6 months,Fresh Graduate,True,1.7,True,2024-05-06
